,Idx,Mean_S008,Mean_S035,Mean_S038,Mean_S048,Mean_S050
62491,20210216,60.0,59.0,63.0,71.0,85.0
62492,20210216,60.0,77.0,64.0,82.0,71.0
62493,20210216,57.0,76.0,59.0,69.0,60.0
62494,20210216,55.0,57.0,60.0,48.0,63.0
62495,20210216,51.0,44.0,33.0,37.0,46.0
62496,20210217,52.0,25.0,35.0,22.0,33.0
62497,20210217,48.0,56.0,29.0,43.0,21.0
62498,20210217,35.0,50.0,58.0,45.0,40.0
62499,20210217,32.0,52.0,59.0,42.0,47.0
62500,20210217,33.0,52.0,57.0,51.0,58.0
62501,20210217,31.0,46.0,44.0,38.0,52.0
62502,20210217,32.0,36.0,51.0,40.0,59.0
62503,20210217,44.0,62.0,79.0,72.0,78.0
62504,20210217,56.0,75.0,89.0,78.0,91.0
62505,20210217,61.0,73.0,88.0,77.0,83.0
62506,20210217,63.0,82.0,88.0,84.0,69.0
62507,20210217,61.0,72.0,84.0,69.0,68.0
62508,20210217,59.0,51.0,58.0,57.0,68.0
62509,20210217,54.0,46.0,53.0,49.0,47.0
62510,20210217,50.0,33.0,42.0,44.0,49.0
62511,20210217,49.0,29.0,33.0,40.0,44.0
62512,20210217,47.0,24.0,29.0,41.0,35.0
62513,20210217,48.0,25.0,33.0,43.0,48.0
62514,20210217,51.0,32.0,53.0,57.0,65.0
62515,20210217,76.0,68.0,76.0,80.0,74.0
62516,20210217,75.0,76.0,97.0,90.0,105.0
62517,20210217,68.0,89.0,110.0,94.0,107.0
62518,20210217,66.0,87.0,112.0,92.0,89.0
62519,20210217,67.0,69.0,98.0,88.0,84.0
62520,20210218,69.0,63.0,91.0,94.0,86.0
62521,20210218,60.0,50.0,74.0,82.0,72.0
62522,20210218,52.0,45.0,70.0,64.0,58.0
62523,20210218,46.0,47.0,63.0,56.0,40.0
62524,20210218,39.0,38.0,51.0,45.0,45.0
62525,20210218,36.0,32.0,57.0,44.0,41.0
62526,20210218,35.0,34.0,64.0,56.0,50.0
62527,20210218,41.0,56.0,72.0,63.0,61.0
62528,20210218,51.0,62.0,71.0,69.0,76.0
62529,20210218,57.0,71.0,84.0,76.0,85.0
62530,20210218,60.0,71.0,85.0,72.0,88.0
62531,20210218,60.0,73.0,83.0,71.0,83.0
62532,20210218,64.0,83.0,90.0,77.0,77.0
62533,20210218,61.0,33.0,32.0,49.0,42.0
62534,20210218,52.0,14.0,20.0,29.0,31.0
62535,20210218,46.0,13.0,15.0,25.0,27.0
62536,20210218,39.0,12.0,18.0,27.0,26.0
62537,20210218,39.0,16.0,19.0,29.0,33.0
62538,20210218,44.0,23.0,39.0,47.0,51.0
62539,20210218,49.0,40.0,58.0,65.0,65.0
62540,20210218,55.0,68.0,58.0,74.0,68.0
62541,20210218,54.0,77.0,79.0,77.0,66.0
62542,20210218,54.0,81.0,66.0,77.0,57.0
62543,20210218,55.0,78.0,60.0,69.0,42.0
62544,20210219,52.0,73.0,50.0,67.0,32.0
62545,20210219,50.0,72.0,68.0,52.0,30.0
62546,20210219,50.0,70.0,78.0,74.0,61.0
62547,20210219,42.0,55.0,74.0,68.0,74.0
62548,20210219,41.0,45.0,59.0,67.0,78.0
62549,20210219,39.0,42.0,62.0,66.0,75.0
62550,20210219,42.0,45.0,68.0,63.0,62.0
62551,20210219,48.0,45.0,68.0,61.0,63.0
62552,20210219,56.0,58.0,68.0,63.0,70.0
62553,20210219,56.0,67.0,65.0,53.0,52.0
62554,20210219,48.0,43.0,47.0,39.0,33.0
62555,20210219,48.0,48.0,57.0,47.0,38.0
62556,20210219,50.0,41.0,50.0,48.0,49.0
62557,20210219,47.0,34.0,43.0,42.0,41.0
62558,20210219,44.0,20.0,28.0,38.0,40.0
62559,20210219,40.0,18.0,19.0,28.0,29.0
62560,20210219,37.0,18.0,23.0,29.0,32.0
62561,20210219,42.0,16.0,26.0,37.0,47.0
62562,20210219,46.0,28.0,50.0,50.0,71.0
62563,20210219,54.0,68.0,95.0,81.0,92.0
62564,20210219,64.0,84.0,95.0,88.0,90.0
62565,20210219,65.0,90.0,87.0,87.0,83.0
62566,20210219,64.0,86.0,77.0,81.0,73.0
62567,20210219,61.0,80.0,80.0,80.0,70.0
62568,20210220,50.0,72.0,80.0,62.0,59.0
62569,20210220,43.0,63.0,70.0,58.0,52.0
62570,20210220,28.0,27.0,27.0,24.0,24.0
62571,20210220,21.0,25.0,19.0,21.0,19.0
62572,20210220,18.0,26.0,18.0,17.0,20.0
62573,20210220,18.0,33.0,16.0,22.0,28.0
62574,20210220,27.0,45.0,31.0,40.0,35.0
62575,20210220,36.0,41.0,38.0,44.0,47.0
62576,20210220,42.0,48.0,36.0,46.0,49.0
62577,20210220,41.0,46.0,35.0,40.0,39.0
62578,20210220,39.0,36.0,34.0,32.0,34.0
62579,20210220,32.0,19.0,24.0,25.0,26.0
62580,20210220,28.0,16.0,19.0,19.0,21.0
62581,20210220,26.0,13.0,18.0,21.0,21.0
62582,20210220,23.0,14.0,19.0,21.0,24.0
62583,20210220,20.0,12.0,15.0,15.0,19.0
62584,20210220,19.0,11.0,13.0,14.0,17.0
62585,20210220,23.0,15.0,23.0,24.0,27.0
62586,20210220,30.0,28.0,40.0,38.0,44.0
62587,20210220,33.0,28.0,44.0,44.0,48.0
62588,20210220,39.0,46.0,58.0,57.0,57.0
62589,20210220,51.0,62.0,62.0,68.0,63.0
62590,20210220,46.0,49.0,52.0,45.0,41.0
62591,20210220,29.0,21.0,23.0,20.0,16.0
62592,20210221,18.0,11.0,15.0,15.0,11.0
62593,20210221,14.0,10.0,11.0,12.0,10.0
62594,20210221,12.0,10.0,11.0,11.0,9.0
62595,20210221,11.0,8.0,10.0,9.0,8.0
62596,20210221,10.0,6.0,9.0,10.0,6.0
62597,20210221,10.0,16.0,9.0,8.0,6.0
62598,20210221,10.0,13.0,9.0,14.0,10.0
62599,20210221,12.0,10.0,13.0,16.0,14.0
62600,20210221,12.0,14.0,14.0,18.0,14.0
62601,20210221,13.0,15.0,14.0,18.0,18.0
62602,20210221,16.0,14.0,18.0,22.0,16.0
62603,20210221,20.0,16.0,28.0,24.0,21.0
62604,20210221,23.0,14.0,25.0,29.0,19.0
62605,20210221,26.0,18.0,26.0,25.0,17.0
62606,20210221,28.0,23.0,26.0,30.0,20.0
62607,20210221,21.0,15.0,19.0,22.0,17.0
62608,20210221,19.0,13.0,21.0,18.0,12.0
62609,20210221,21.0,15.0,23.0,23.0,14.0
62610,20210221,22.0,18.0,26.0,27.0,18.0
62611,20210221,25.0,21.0,28.0,29.0,31.0
62612,20210221,28.0,16.0,23.0,27.0,27.0
62613,20210221,27.0,14.0,23.0,23.0,23.0
62614,20210221,26.0,19.0,17.0,17.0,24.0
62615,20210221,21.0,13.0,12.0,14.0,16.0
62616,20210222,17.0,7.0,8.0,10.0,9.0
62617,20210222,13.0,7.0,7.0,8.0,8.0
62618,20210222,11.0,6.0,5.0,5.0,8.0
62619,20210222,10.0,7.0,4.0,4.0,7.0
62620,20210222,9.0,7.0,5.0,5.0,6.0
62621,20210222,12.0,10.0,8.0,8.0,8.0
62622,20210222,18.0,12.0,14.0,17.0,24.0
62623,20210222,35.0,25.0,43.0,44.0,55.0
62624,20210222,48.0,36.0,52.0,44.0,66.0
62625,20210222,50.0,31.0,47.0,41.0,64.0
62626,20210222,49.0,31.0,34.0,35.0,57.0
62627,20210222,42.0,21.0,29.0,25.0,39.0
62628,20210222,34.0,36.0,22.0,18.0,30.0
62629,20210222,35.0,42.0,23.0,23.0,38.0
62630,20210222,35.0,38.0,22.0,29.0,34.0
62631,20210222,34.0,41.0,26.0,22.0,40.0
62632,20210222,40.0,36.0,25.0,29.0,44.0
62633,20210222,40.0,37.0,34.0,21.0,42.0
62634,20210222,52.0,42.0,50.0,30.0,48.0
62635,20210222,65.0,52.0,65.0,31.0,35.0
62636,20210222,56.0,55.0,64.0,26.0,43.0
62637,20210222,58.0,53.0,61.0,35.0,41.0
62638,20210222,59.0,55.0,44.0,36.0,55.0
62639,20210222,46.0,57.0,42.0,37.0,36.0
62640,20210223,43.0,50.0,48.0,34.0,40.0
62641,20210223,36.0,40.0,54.0,44.0,38.0
62642,20210223,53.0,35.0,54.0,39.0,58.0
62643,20210223,54.0,32.0,54.0,50.0,57.0
62644,20210223,41.0,30.0,52.0,36.0,45.0
62645,20210223,21.0,33.0,34.0,20.0,24.0
62646,20210223,35.0,40.0,33.0,21.0,25.0
62647,20210223,59.0,46.0,62.0,49.0,48.0
62648,20210223,66.0,52.0,81.0,57.0,59.0
62649,20210223,58.0,56.0,64.0,43.0,43.0
62650,20210223,40.0,56.0,45.0,25.0,20.0
62651,20210223,35.0,56.0,33.0,27.0,21.0
62652,20210223,28.0,55.0,32.0,31.0,34.0
62653,20210223,24.0,48.0,27.0,27.0,24.0
62654,20210223,19.0,43.0,19.0,24.0,23.0
62655,20210223,19.0,42.0,21.0,24.0,19.0
62656,20210223,21.0,41.0,20.0,28.0,20.0
62657,20210223,24.0,28.0,20.0,27.0,19.0
62658,20210223,40.0,36.0,31.0,40.0,32.0
62659,20210223,54.0,50.0,50.0,61.0,52.0
62660,20210223,63.0,56.0,58.0,62.0,59.0
62661,20210223,84.0,62.0,75.0,72.0,81.0
62662,20210223,76.0,66.0,66.0,64.0,91.0
62663,20210223,57.0,64.0,49.0,42.0,77.0
62664,20210224,69.0,56.0,54.0,64.0,72.0
62665,20210224,53.0,50.0,36.0,46.0,53.0
62666,20210224,31.0,49.0,29.0,24.0,26.0
62667,20210224,27.0,45.0,20.0,25.0,28.0
62668,20210224,24.0,47.0,19.0,19.0,23.0
62669,20210224,22.0,45.0,19.0,18.0,25.0
62670,20210224,48.0,44.0,25.0,30.0,47.0
62671,20210224,75.0,54.0,70.0,66.0,67.0
62672,20210224,81.0,60.0,112.0,75.0,90.0
62673,20210224,70.0,67.0,87.0,55.0,56.0
62674,20210224,57.0,63.0,48.0,44.0,45.0
62675,20210224,50.0,61.0,39.0,35.0,29.0
62676,20210224,48.0,61.0,41.0,34.0,23.0
62677,20210224,48.0,61.0,51.0,32.0,26.0
62678,20210224,36.0,61.0,36.0,31.0,28.0
62679,20210224,16.0,55.0,17.0,23.0,21.0
62680,20210224,18.0,48.0,19.0,21.0,16.0
62681,20210224,22.0,48.0,20.0,28.0,20.0
62682,20210224,31.0,47.0,30.0,39.0,33.0
62683,20210224,49.0,56.0,42.0,48.0,49.0
62684,20210224,64.0,58.0,61.0,55.0,56.0
62685,20210224,44.0,56.0,47.0,42.0,32.0
62686,20210224,33.0,52.0,37.0,31.0,26.0
62687,20210224,27.0,48.0,26.0,22.0,29.0
62688,20210225,22.0,46.0,20.0,18.0,24.0
62689,20210225,24.0,47.0,19.0,17.0,22.0
62690,20210225,18.0,45.0,16.0,16.0,15.0
62691,20210225,13.0,43.0,13.0,12.0,15.0
62692,20210225,20.0,42.0,14.0,14.0,20.0
62693,20210225,21.0,39.0,17.0,16.0,19.0
62694,20210225,33.0,35.0,24.0,22.0,28.0
62695,20210225,55.0,44.0,54.0,42.0,39.0
62696,20210225,65.0,52.0,71.0,51.0,46.0
62697,20210225,59.0,55.0,67.0,41.0,40.0
62698,20210225,42.0,53.0,49.0,25.0,20.0
62699,20210225,33.0,51.0,39.0,18.0,15.0
62700,20210225,35.0,51.0,37.0,16.0,14.0
62701,20210225,34.0,53.0,34.0,17.0,14.0
62702,20210225,34.0,53.0,35.0,17.0,15.0
62703,20210225,33.0,54.0,33.0,19.0,16.0
62704,20210225,43.0,56.0,50.0,20.0,23.0
62705,20210225,57.0,44.0,46.0,25.0,36.0
62706,20210225,64.0,45.0,74.0,35.0,45.0
62707,20210225,68.0,49.0,75.0,41.0,52.0
62708,20210225,65.0,49.0,74.0,36.0,46.0
62709,20210225,61.0,45.0,67.0,37.0,37.0
62710,20210225,52.0,40.0,54.0,31.0,33.0
62711,20210225,37.0,30.0,39.0,22.0,28.0
62712,20210226,36.0,18.0,22.0,16.0,19.0
62713,20210226,24.0,23.0,25.0,14.0,16.0
62714,20210226,22.0,17.0,17.0,11.0,13.0
62715,20210226,22.0,19.0,17.0,18.0,17.0
62716,20210226,19.0,23.0,16.0,17.0,19.0
62717,20210226,23.0,22.0,20.0,17.0,21.0
62718,20210226,36.0,28.0,41.0,27.0,39.0
62719,20210226,56.0,49.0,73.0,49.0,56.0
62720,20210226,65.0,60.0,83.0,55.0,59.0
62721,20210226,56.0,54.0,63.0,42.0,37.0
62722,20210226,49.0,53.0,58.0,46.0,32.0
62723,20210226,43.0,45.0,56.0,41.0,29.0
62724,20210226,33.0,32.0,31.0,23.0,20.0
62725,20210226,31.0,32.0,34.0,30.0,22.0
62726,20210226,35.0,30.0,45.0,30.0,25.0
62727,20210226,32.0,33.0,45.0,28.0,25.0
62728,20210226,31.0,29.0,33.0,21.0,22.0
62729,20210226,42.0,35.0,45.0,24.0,25.0
62730,20210226,22.0,46.0,66.0,26.0,37.0
62731,20210226,74.0,50.0,92.0,44.0,70.0
62732,20210226,90.0,61.0,104.0,59.0,76.0
62733,20210226,93.0,71.0,110.0,65.0,86.0
62734,20210226,74.0,78.0,97.0,62.0,77.0
62735,20210226,52.0,53.0,63.0,35.0,40.0
62736,20210227,31.0,32.0,29.0,20.0,19.0
62737,20210227,18.0,17.0,15.0,12.0,13.0
62738,20210227,16.0,15.0,17.0,10.0,11.0
62739,20210227,14.0,14.0,15.0,9.0,11.0
62740,20210227,15.0,12.0,12.0,9.0,10.0
62741,20210227,13.0,16.0,12.0,10.0,11.0
62742,20210227,25.0,20.0,16.0,15.0,16.0
62743,20210227,41.0,40.0,46.0,32.0,32.0
62744,20210227,49.0,48.0,53.0,28.0,29.0
62745,20210227,37.0,35.0,44.0,23.0,24.0
62746,20210227,33.0,30.0,35.0,14.0,14.0
62747,20210227,33.0,33.0,35.0,15.0,13.0
62748,20210227,32.0,32.0,28.0,15.0,14.0
62749,20210227,27.0,27.0,27.0,16.0,15.0
62750,20210227,28.0,21.0,27.0,12.0,16.0
62751,20210227,18.0,17.0,18.0,9.0,10.0
62752,20210227,20.0,21.0,17.0,9.0,9.0
62753,20210227,23.0,16.0,18.0,13.0,12.0
62754,20210227,35.0,26.0,44.0,29.0,19.0
62755,20210227,83.0,49.0,112.0,63.0,56.0
62756,20210227,97.0,76.0,88.0,81.0,100.0
62757,20210227,96.0,50.0,59.0,84.0,70.0
62758,20210227,98.0,71.0,73.0,80.0,92.0
62759,20210227,76.0,78.0,82.0,72.0,66.0
62760,20210228,35.0,34.0,28.0,25.0,21.0
62761,20210228,21.0,20.0,17.0,13.0,12.0
62762,20210228,16.0,13.0,13.0,15.0,10.0
62763,20210228,15.0,15.0,14.0,13.0,16.0
62764,20210228,12.0,14.0,12.0,12.0,17.0
62765,20210228,12.0,18.0,13.0,12.0,16.0
62766,20210228,18.0,19.0,16.0,15.0,15.0
62767,20210228,11.0,13.0,13.0,13.0,10.0
62768,20210228,17.0,15.0,13.0,12.0,12.0
62769,20210228,20.0,17.0,21.0,13.0,17.0
62770,20210228,23.0,15.0,18.0,11.0,13.0
62771,20210228,22.0,15.0,16.0,9.0,10.0
62772,20210228,23.0,17.0,20.0,12.0,12.0
62773,20210228,19.0,18.0,20.0,13.0,12.0
62774,20210228,14.0,12.0,18.0,14.0,11.0
62775,20210228,13.0,12.0,13.0,13.0,11.0
62776,20210228,12.0,9.0,11.0,15.0,11.0
62777,20210228,15.0,11.0,13.0,18.0,13.0
62778,20210228,17.0,12.0,16.0,22.0,17.0
62779,20210228,23.0,16.0,22.0,26.0,20.0
62780,20210228,21.0,20.0,23.0,28.0,18.0
62781,20210228,22.0,19.0,24.0,26.0,18.0
62782,20210228,16.0,14.0,17.0,17.0,12.0
62783,20210228,13.0,14.0,14.0,12.0,10.0
62784,20210301,9.0,8.0,11.0,9.0,9.0
62785,20210301,10.0,7.0,9.0,6.0,6.0
62786,20210301,9.0,8.0,8.0,6.0,9.0
62787,20210301,9.0,12.0,9.0,5.0,7.0
62788,20210301,13.0,12.0,10.0,8.0,13.0
62789,20210301,13.0,22.0,12.0,10.0,12.0
62790,20210301,20.0,18.0,24.0,15.0,17.0
62791,20210301,45.0,36.0,42.0,31.0,36.0
62792,20210301,71.0,57.0,71.0,41.0,49.0
62793,20210301,73.0,63.0,75.0,44.0,42.0
62794,20210301,77.0,59.0,69.0,54.0,42.0
62795,20210301,71.0,67.0,56.0,47.0,41.0
62796,20210301,70.0,63.0,58.0,47.0,49.0
62797,20210301,67.0,53.0,58.0,38.0,39.0
62798,20210301,64.0,55.0,56.0,45.0,34.0
62799,20210301,63.0,53.0,61.0,36.0,34.0
62800,20210301,67.0,59.0,62.0,39.0,45.0
62801,20210301,69.0,59.0,75.0,51.0,50.0
62802,20210301,72.0,68.0,78.0,56.0,55.0
62803,20210301,73.0,69.0,79.0,57.0,57.0
62804,20210301,65.0,60.0,57.0,51.0,45.0
62805,20210301,47.0,41.0,53.0,44.0,43.0
62806,20210301,27.0,22.0,25.0,27.0,29.0
62807,20210301,23.0,19.0,17.0,15.0,13.0
62808,20210302,11.0,12.0,13.0,12.0,9.0
62809,20210302,9.0,10.0,11.0,11.0,9.0
62810,20210302,9.0,10.0,10.0,8.0,9.0
62811,20210302,10.0,15.0,9.0,9.0,8.0
62812,20210302,15.0,25.0,9.0,9.0,10.0
62813,20210302,19.0,21.0,11.0,10.0,17.0
62814,20210302,32.0,21.0,22.0,20.0,27.0
62815,20210302,65.0,53.0,44.0,41.0,44.0
62816,20210302,74.0,66.0,83.0,58.0,67.0
62817,20210302,64.0,51.0,74.0,46.0,46.0
62818,20210302,56.0,51.0,38.0,30.0,36.0
62819,20210302,44.0,41.0,39.0,32.0,22.0
62820,20210302,36.0,33.0,36.0,26.0,25.0
62821,20210302,28.0,31.0,32.0,19.0,18.0
62822,20210302,27.0,25.0,28.0,22.0,21.0
62823,20210302,27.0,29.0,36.0,21.0,22.0
62824,20210302,29.0,36.0,37.0,21.0,20.0
62825,20210302,43.0,43.0,40.0,24.0,21.0
62826,20210302,45.0,37.0,41.0,31.0,28.0
62827,20210302,58.0,43.0,49.0,37.0,41.0
62828,20210302,71.0,49.0,52.0,34.0,62.0
62829,20210302,76.0,67.0,55.0,44.0,59.0
62830,20210302,65.0,54.0,58.0,55.0,72.0
62831,20210302,39.0,38.0,33.0,29.0,54.0
62832,20210303,21.0,25.0,21.0,19.0,33.0
62833,20210303,15.0,15.0,13.0,11.0,18.0
62834,20210303,11.0,11.0,12.0,11.0,16.0
62835,20210303,12.0,13.0,14.0,8.0,12.0
62836,20210303,14.0,12.0,11.0,10.0,20.0
62837,20210303,18.0,12.0,18.0,13.0,22.0
62838,20210303,36.0,24.0,26.0,25.0,30.0
62839,20210303,58.0,59.0,52.0,52.0,49.0
62840,20210303,63.0,68.0,74.0,61.0,62.0
62841,20210303,70.0,73.0,73.0,52.0,63.0
62842,20210303,66.0,68.0,74.0,60.0,58.0
62843,20210303,48.0,67.0,56.0,35.0,45.0
62844,20210303,44.0,46.0,49.0,35.0,30.0
62845,20210303,43.0,45.0,38.0,22.0,30.0
62846,20210303,35.0,36.0,32.0,24.0,19.0
62847,20210303,40.0,41.0,38.0,35.0,27.0
62848,20210303,49.0,46.0,53.0,42.0,36.0
62849,20210303,63.0,55.0,60.0,52.0,66.0
62850,20210303,22.0,62.0,73.0,62.0,55.0
62851,20210303,82.0,77.0,84.0,67.0,66.0
62852,20210303,90.0,84.0,93.0,73.0,76.0
62853,20210303,88.0,86.0,88.0,81.0,85.0
62854,20210303,83.0,74.0,65.0,78.0,75.0
62855,20210303,79.0,69.0,82.0,73.0,69.0
62856,20210304,68.0,68.0,71.0,64.0,51.0
62857,20210304,61.0,59.0,63.0,53.0,46.0
62858,20210304,41.0,50.0,45.0,32.0,28.0
62859,20210304,34.0,36.0,32.0,26.0,29.0
62860,20210304,40.0,32.0,41.0,34.0,31.0
62861,20210304,41.0,26.0,32.0,38.0,35.0
62862,20210304,45.0,35.0,44.0,42.0,43.0
62863,20210304,56.0,48.0,58.0,59.0,50.0
62864,20210304,58.0,57.0,64.0,60.0,57.0
62865,20210304,63.0,47.0,62.0,62.0,54.0
62866,20210304,49.0,45.0,65.0,56.0,47.0
